patient_id,x0,x1,x2,x3
4945,0.45340437,0.22488953,0.4008843,0.58694977
4946,0.08032246,0.42572442,1.1393682,1.1738125
4947,-0.6847989,0.31380388,-1.5691104,-3.41297
4948,-0.9309538,1.3886359,0.5944313,0.2622066
4949,-1.4981014,0.8269283,0.92682457,0.14465204
4950,-0.8670203,0.27252588,0.27507913,0.66495824
4951,-1.001053,0.5118959,-0.42600843,-1.5967828
4952,0.086329125,0.08411697,0.752865,1.607412
4953,0.051887203,0.26476228,1.4568238,0.9237457
4954,-0.9573566,-0.6302762,-0.28935355,-0.15819068
4955,1.0697988,-1.1726472,1.6931728,-0.14866167
4956,-0.43123192,0.4567915,-1.402871,1.0713958
4957,-0.4781233,-0.25238508,-0.07989907,-0.07112058
4958,-1.9280701,1.155947,-1.2784117,0.840606
4959,0.6444046,-0.3021387,0.051285334,-0.12886967
4960,-1.1699408,1.2379214,0.6096414,0.98549896
4961,-2.0813513,-0.7085725,1.081382,-1.4001746
4962,0.67415446,0.7038176,-0.16109404,-0.5188755
4963,0.13825679,0.3550374,-1.0563978,0.09148073
4964,0.953914,-1.7395513,1.014058,0.33981255
4965,-0.8614291,0.4806312,0.22348553,-0.58146304
4966,-0.29928488,3.2759376,-0.70566726,3.206535
4967,-0.47782516,-0.4970473,-0.365503,-0.13820042
4968,0.7017656,-0.62226903,-1.1189463,1.055181
4969,0.84006387,-1.3557893,-0.6199602,-0.2974708
4970,0.35599107,-1.5376865,0.9274377,-0.971079
4971,-0.09208741,-0.21856253,-0.8072318,0.3996688
4972,-1.0791923,2.3251708,0.3697929,0.1559632
4973,-0.18986954,-1.0865128,-1.862516,-2.2845445
4974,-0.21837816,0.9051231,0.33106834,0.82343996
4975,0.059881732,-1.3043593,-0.33609927,-2.0925317
4976,1.3659432,-0.5763793,-0.6090951,-0.7018383
4977,1.1674136,1.2577435,0.14211755,1.5508287
4978,-0.027770068,0.731267,-0.78199726,-1.4972309
4979,-1.2485768,-1.0127453,0.040288966,0.052727837
4980,-0.45164284,1.1329749,0.81011456,-2.0316873
4981,-0.956825,-0.5016665,-1.7687801,-1.2420605
4982,-0.836297,-0.17191492,-0.8912959,-0.5901001
4983,-1.6120723,-0.22688644,-0.94987816,0.532013
4984,-0.0718182,-0.77833164,-0.7705859,0.014212453
4985,0.1679664,0.1004937,0.7682933,-0.07799012
4986,-0.8858281,1.0587498,0.066262074,-1.0914247
4987,1.5003957,0.2509863,0.79626805,-0.13522914
4988,0.73138946,1.4826596,-0.023300352,0.2669464
4989,0.6568219,1.6993182,0.083704785,0.10058462
4990,0.1917283,0.39887193,-0.23219034,1.5677772
4991,1.893797,0.17034544,-2.1686943,1.5759392
4992,-0.9738754,0.8413583,-0.08445116,0.05146167
4993,0.9492655,-1.5578834,0.4510021,-1.6571306
4994,-0.068528175,0.035717167,0.32903153,0.5823494
4995,-0.2732286,-1.2373656,0.3030712,-1.0694637
4996,0.94955367,0.428574,0.10609245,-1.1367985
4997,-1.4880913,0.7165962,-0.70048034,-1.6575557
4998,-0.24781929,-1.3993471,0.33620307,-0.07163573
4999,1.1998483,-1.383267,0.23743576,0.7313322
5000,-0.3568566,1.3326358,1.1535914,0.47411257
5001,0.47508812,-1.3236326,-0.561438,0.8302392
5002,1.0236596,-1.1512588,-0.5943284,-1.1878265
5003,1.5809956,1.1224769,-1.0491076,-0.6742125
5004,-0.1785576,-0.06912727,0.35315058,0.23612234
5005,0.91074103,0.45409065,0.714166,1.1056465
5006,0.105387345,0.84906095,-0.8863545,-0.21561505
5007,-0.90532136,-0.63076246,0.031762615,-0.34371564
5008,0.06211085,0.3075699,-1.7070283,-0.09350281
5009,0.76866204,1.4130656,0.22211772,0.8055768
5010,0.70523393,2.034348,2.1532967,-0.99934405
5011,-0.34446195,0.9552941,-0.04790592,-0.36330783
5012,-0.39008638,-0.89273953,1.2729818,1.0564485
5013,-0.921796,0.6669275,-0.5480009,0.5618987
5014,0.9184291,-0.36339277,0.2946319,0.35273325
5015,-0.82610697,-1.5914477,-0.25055897,-0.83320105
5016,-0.0642827,0.1428385,-0.12870298,-0.096370496
5017,-0.42442417,1.6538222,-0.39957297,-0.4999245
5018,0.9539975,-0.30963016,2.2810462,-1.1040092
5019,-1.3845388,0.23753081,-0.06527935,-0.38183603
5020,-0.4473159,0.34287602,0.4688601,-0.37911704
5021,-0.19284455,0.09185541,-0.18511209,0.0065318034
5022,1.0614544,-2.6096675,0.47790372,0.9628214
5023,1.1024394,-0.24843363,0.20981753,0.3521917
5024,-0.6933307,1.068961,0.8271209,-0.8720121
5025,0.05195871,-0.48808166,-0.5432458,0.6340003
5026,0.18774833,-0.49405977,0.40248477,0.2763769
5027,0.8196406,0.5202011,-0.016279869,-0.11083479
5028,0.456176,-0.8281429,-0.795791,0.40268806
5029,-0.27482504,-1.2839841,-1.7688859,0.34083134
5030,-0.7465798,0.93159646,-0.36736518,-0.1854573
5031,-0.52999395,-0.66357154,0.32075864,0.5587855
5032,-0.25714082,0.007087249,-0.124344364,1.4162952
5033,-0.43377018,0.4883674,0.37336898,0.72177845
5034,0.39469993,-0.57402164,1.2539303,0.3051881
5035,-0.012437773,-0.40129128,-2.6302388,0.6820691
5036,-1.0234087,0.19184071,1.0026834,-0.52465516
5037,0.06728081,-0.91240853,0.9396706,2.387061
5038,0.48115924,-2.2806334,0.9203033,-0.9463233
5039,-0.55134726,0.285356,1.484748,-0.31982127
5040,0.8601077,0.4374876,1.1122742,-0.005647743
5041,-0.5434728,2.4064255,0.2107302,-2.2700067
5042,-0.70126873,0.96240354,0.64781094,0.7031358
5043,1.3283831,1.5954412,0.26331452,0.3389372
5044,-1.3044988,1.0512507,0.6276254,-1.3871739
5045,-1.8633301,-1.3534223,0.12118027,-0.49672285
5046,0.94234645,-0.4457713,-1.9746903,-0.74566245
5047,-0.3776786,-2.6610918,0.88726825,-1.3358201
5048,1.1347511,0.67557114,0.65931064,-2.8961
5049,0.5740884,-0.42498344,0.45549166,-0.8961626
5050,-0.19607785,1.5934005,-0.61805016,1.1786159
5051,0.12768207,0.13274373,0.47879735,1.0678862
5052,-0.3899724,-1.8508735,1.5242729,0.97580713
5053,-0.84329045,-0.7931455,-0.124189086,0.46557844
5054,0.6916436,0.5742161,-0.7625319,-0.66612047
5055,-0.74406785,-0.19440114,1.5184298,-0.6223343
5056,-0.34601754,-1.0523129,0.7935406,-1.3079981
5057,-0.6473415,-0.86254585,0.50162846,-1.3463804
5058,-1.5700994,0.15105797,0.8189812,1.2603227
5059,-1.0712469,-0.25411454,-0.24398312,0.5396585
5060,0.642757,-0.0060519897,1.7261398,-0.6878556
5061,-1.2935369,-0.66556495,-0.16538881,-0.105344795
5062,0.98833007,-0.51325464,0.5300657,0.33686158
5063,2.952745,-0.88397336,0.66343385,-0.650464
5064,0.21757644,-0.51616055,0.87757504,-0.44968605
5065,0.4417437,0.48725435,-0.97600365,0.3013029
5066,0.86255664,-0.2882394,-0.89962476,-1.7830621
5067,0.5234161,-0.23932412,-0.5325275,0.014570586
5068,1.3614204,-1.8808302,-0.12519398,-0.9157178
5069,1.6682595,0.5122469,-0.71754533,-1.0024971
5070,0.153247,0.46089637,0.6209412,1.0054739
5071,-0.6029326,-0.28950784,-0.83794516,-0.3736564
5072,0.3392089,-0.3439741,-2.145405,-0.62679195
5073,-0.061304007,1.2003392,-0.078976996,-0.49487424
5074,-0.3855156,-0.07044397,0.22295545,-1.8239579
5075,0.336091,1.7262347,0.2437076,-0.4575791
5076,-0.09858043,0.4928575,-0.10624551,0.9145436
5077,0.9064598,0.0098695075,-1.2801274,0.74213994
5078,-0.896903,0.1307574,-1.1238613,-0.54121554
5079,0.08888051,0.4911186,-0.49622613,-1.9020783
5080,0.5238372,-1.5358766,1.3541821,0.18405546
5081,-0.43430075,0.8029774,-1.0740137,0.1514938
5082,-0.1287112,-0.34575424,-0.57633734,-0.8252154
5083,2.578499,-1.7223648,1.4056661,-0.018768426
5084,-1.3430206,-0.43424496,1.7342169,-0.07703931
5085,-0.22583176,0.3519514,1.0877244,1.7247431
5086,-1.17532,-0.75536805,-0.844131,-0.807876
5087,0.5557583,0.8435503,0.17381161,1.1670688
5088,-0.59683204,0.81396407,0.8233945,-1.0375112
5089,0.35741293,-1.0589653,-0.8455824,-1.0106825
5090,2.5606635,-0.47302988,0.84104365,1.4827857
5091,-1.2769244,-1.7169232,0.42053196,-0.82556605
5092,-0.09572694,-0.035050977,-0.6182022,-0.0069780783
5093,0.4294342,-0.5288742,-0.35435617,-0.20730071
5094,-0.8628716,-1.1625812,-1.6433808,1.2529345
5095,-0.40854597,0.14415963,0.48517984,-0.6098646
5096,0.39008886,-0.30246198,-1.2802178,3.5575597
5097,0.74756926,0.71731746,0.41927165,1.2973003
5098,1.7456049,0.49341908,0.2964487,-0.9403934
5099,0.10127543,-0.7087564,-0.6601304,-0.25787622
5100,0.8301593,-2.3164341,0.31213698,-0.45041305
5101,0.7617697,-0.90958524,2.155589,0.38463002
5102,-1.308136,0.8802021,0.014617489,-0.12746245
5103,0.37227058,-0.28795806,-0.27768883,-0.41919246
5104,-2.2132878,0.7650844,-0.86065,0.6090404
5105,-0.4809441,0.4799274,0.028083583,-0.858435
5106,-2.0891495,-0.49513453,-0.0007170146,-1.9928336
5107,-1.0656426,-0.69301564,0.8389706,0.18346688
5108,0.36311823,-0.66247606,-2.0658004,0.77354217
5109,1.4746464,-0.28855288,-1.1190289,0.071893215
5110,0.3544409,0.8630564,-1.6393762,0.49217477
5111,-0.2881733,0.03189726,-0.08492113,0.8312711
5112,0.23763615,0.57347107,0.33966103,0.97678816
5113,-1.0964066,-0.92487335,0.21414022,-1.3674172
5114,-1.9577476,0.05911285,-0.911283,0.2145524
5115,-0.84402525,-0.7120415,0.30745974,-0.09305704
5116,0.99147373,1.0101746,0.09191468,-0.0773152
5117,-0.012352413,-1.1925353,-1.5096332,1.8416324
5118,0.59478605,0.8139012,-0.38894796,-0.36936638
5119,-1.036797,1.0114305,-0.82447547,0.10500141
5120,-1.4169885,0.39810127,0.1823593,-0.8228508
5121,-0.34087867,-0.080704324,1.0218107,-1.6998675
5122,-1.157618,-0.27669626,0.815197,-0.3558804
5123,1.6607451,1.4949043,0.33266807,-0.44043738
5124,-0.9709222,-0.16844763,-1.2985063,0.85087025
5125,0.5553136,0.95812064,-1.135756,0.40537545
5126,-1.9624599,-0.56244415,0.06810294,-2.3184447
5127,0.59294575,1.3314544,0.53910106,0.10685126
5128,0.918166,-0.06938348,-0.062310282,0.7773662
5129,-1.7041509,-1.0836728,-1.0426264,0.3164893
5130,-2.3918025,-1.1049165,0.6908578,-0.84805053
5131,0.24669755,-0.5306842,-0.60069704,-0.108653925
5132,-0.94280213,-1.4356533,1.924614,-1.2981714
5133,0.71714383,1.6803765,1.0175815,-0.91877204
5134,1.1820276,1.6505035,-1.2978514,0.9988102
5135,1.0145763,0.34489334,0.04777496,-0.620067
5136,1.2329298,0.37834272,0.06703999,-0.54854274
5137,0.12091721,-0.54507995,0.6853381,-0.65271884
5138,-0.3720955,0.2145396,-0.57340336,-1.658835
5139,2.7151334,-1.674917,0.028607992,0.8396223
5140,-0.5791427,-0.20935015,0.7865553,-0.029483944
5141,-0.5756549,0.29838547,1.001172,1.0249845
5142,-0.4687706,0.4728047,-0.50355077,0.4942092
5143,-0.17995314,-0.16119502,-1.1974905,0.5867666
5144,-2.5604093,0.83296686,1.7885181,-1.1337267
5145,-2.0842962,1.5127006,-1.350845,1.116849
5146,-0.8665002,1.403905,0.7418165,-0.47639662
5147,0.3822006,-0.4896258,0.3930973,0.3336416
5148,-0.85088944,1.5687408,-0.78164524,-1.5725242
5149,0.65743124,-0.9989406,0.08424475,-0.4307183
5150,1.27087,1.0355058,0.23085096,-0.9492031
5151,-0.18034482,-0.8512575,1.3010361,0.050072566
5152,-0.38999557,-0.46062887,-0.2808478,-0.9342286
5153,1.0583465,0.67842036,1.4359689,0.34629667
5154,-0.16757457,-0.25449547,0.24515109,-1.122948
5155,0.28785086,-0.73899585,0.5711833,-1.3370907
5156,0.5273186,0.3361064,-0.37234938,-1.7247894
5157,-3.0347505,-0.04458933,-1.0100124,0.35475788
5158,0.63983876,-1.7224472,1.1009207,0.8682009
5159,0.013283693,-0.3680502,1.4404473,-0.6824487
5160,-0.14744864,0.5157024,0.6310456,0.94975406
5161,0.9402528,2.1911197,-1.0252705,-1.2399443
5162,-0.6910196,-1.9931877,-0.45928428,-0.45899665
5163,-1.4082824,0.32622987,0.94606346,-2.7647371
5164,-0.20262304,-1.0862203,-0.26694006,-0.940972
5165,0.043679286,0.024364464,-1.1346667,0.16255337
5166,0.6118836,-1.5275978,0.66991824,-0.86003995
5167,-1.1238929,1.8409253,0.13691542,1.1294842
5168,-1.0988127,0.32071066,0.13298951,-0.92663467
5169,-0.4716338,0.44807446,-1.5210445,-0.030689111
5170,-0.12223071,0.5723736,-0.1251612,0.38234416
5171,0.40287948,-2.0655644,0.2734887,-0.47025388
5172,-0.73415834,-1.9024955,0.8863186,-1.9858903
5173,0.17675509,-0.33241987,0.081605464,-0.545469
5174,-0.23925291,0.27830783,-0.9453972,1.0103811
5175,1.2838749,0.75694144,-1.5132831,-0.7065868
5176,0.35423037,-0.46733415,-0.43436238,1.4238266
5177,-0.12548138,-0.5273634,1.1623892,0.5772459
5178,-0.48583543,-1.732077,-1.3983728,-0.14094563
5179,1.4626893,-0.22680488,2.0231574,-1.1926764
5180,2.4818017,1.0728489,-0.83601564,-1.1406319
5181,1.1092467,-0.06429022,-3.2660959,-1.0588423
5182,-0.045510672,0.28091684,-1.7331122,0.92579263
5183,0.3769291,-0.9552786,-1.887831,-0.40386927
5184,-0.13269314,1.8362861,0.94581085,-1.4311252
5185,-1.0913404,-0.5741255,-0.1275392,-0.8176645
5186,0.7804626,-0.72607297,0.698822,-1.0675462
5187,-1.3631741,-1.9103887,0.59535164,1.9200585
5188,-0.6269629,-0.57609135,-1.9448155,1.8210081
5189,2.1786857,-0.86424994,-0.38956913,0.20507115
5190,-0.0012405436,0.79846394,0.7119863,-1.4504676
5191,0.79798734,-0.8646435,-1.0750668,0.31006703
5192,0.29813227,-0.9218813,1.6032267,1.7086681
5193,1.9093497,-0.8786804,0.4670433,0.7801381
5194,-0.036389712,0.21401343,-0.5041341,0.114728786
5195,-1.6369567,-0.62401366,0.5201277,-0.21181446
5196,0.70686865,0.23866105,-0.39227074,1.3355734
5197,0.29977176,-0.7795061,-0.11021002,0.50444156
5198,0.069617905,0.27070996,0.16039512,-0.15591358
5199,-0.21391693,0.12689017,-0.077090055,2.543045
5200,0.7058545,0.13393688,0.51409733,-0.8021591
5201,-0.35306633,-0.116998196,-0.22118378,-0.926822
5202,0.7302212,-1.0417339,-0.33782023,1.1636256
5203,2.1305406,-1.2756298,-0.47173202,0.5420192
5204,0.3361022,-0.5620499,-0.35358688,-0.8713593
5205,-1.3984432,1.5687555,-0.35827774,1.173699
5206,-1.7957858,1.0197784,0.7820563,-0.21938978
5207,-0.36680847,0.04369729,0.16766678,1.2115294
5208,0.0516558,-1.2303945,-0.78896207,1.2248386
5209,0.9518418,-0.42748496,-0.3662538,-0.66329485
5210,0.3947535,1.0750386,0.50221,-1.5395865
5211,0.8033388,-0.9209098,-0.23086187,-0.4036529
5212,-0.7087788,1.1119471,0.7370566,1.162563
5213,-0.46327198,1.6191676,-0.6808622,0.2149885
5214,-0.13194859,-1.2881367,-2.0769315,1.6457554
5215,1.5026284,0.2866945,-1.7603345,-0.80472785
5216,-0.55800825,-1.6473554,-0.4027705,-1.1873829
5217,0.2327465,-0.5875287,0.52957076,-1.5063939
5218,-0.9531532,0.548255,1.0090799,0.57290584
5219,0.17650168,2.241145,0.96924263,-1.594901
5220,-1.6666219,-0.570584,0.080516465,0.05101269
5221,-1.2252278,0.041749712,2.6110134,0.49397546
5222,1.2301131,0.31411216,1.2146574,0.21389693
5223,-0.31105676,0.75603044,0.14917512,-0.5392123
5224,-0.13093871,-1.2635963,0.6591209,-0.9079877
5225,-0.4969135,0.97901905,-1.20965,0.89142543
5226,0.64372474,0.0050141863,0.5431288,0.042215392
5227,-1.9756511,0.29570264,1.2320766,0.60335314
5228,-1.0314821,0.6165074,0.9969648,-0.78333306
5229,-0.69234985,0.5615743,-0.13318706,1.1105833
5230,0.45260927,-0.24231778,-0.568215,0.41015932
5231,1.3013527,1.2024242,-0.5853026,-0.96363413
5232,-0.8578481,-0.6715448,-0.82117975,1.4707975
5233,0.85005677,0.3291438,0.35141617,0.2397293
5234,-2.0258691,0.1622189,-0.76254433,1.4652052
5235,-1.8363605,1.7655038,0.52280575,-0.29416353
5236,1.3381253,-0.7838843,-1.6823113,1.4182211
5237,-0.35240772,0.012590508,0.78979015,-0.172274
5238,-0.023624493,-0.9582076,0.8234551,0.45076007
5239,1.8670061,1.0129893,-1.2729104,1.8466249
5240,-0.49942124,0.1585855,0.127151,1.5114771
5241,0.64266616,-0.80574524,1.0175263,-2.2537577
5242,-0.69934386,0.31403726,0.453654,0.6041459
5243,0.04821344,0.20334396,-0.50421,1.5236834
5244,-0.2999449,-1.2425303,1.9429971,0.87149376
5245,-0.30801606,0.8833296,0.7349596,-1.9584038
5246,1.3291354,0.14422081,0.74657965,-0.8571779
5247,-0.5883674,0.6295369,0.7920492,-0.3985616
5248,-1.3913113,-0.13473053,-0.84916437,0.2476358
5249,-0.9953418,-1.229637,-2.4329817,1.1370246
5250,0.3684025,0.33330077,0.40609264,0.5461871
5251,-1.613157,-0.9069139,-1.4569956,1.8690019
5252,0.41675785,0.17006783,-0.74868953,-0.92702395
5253,0.9169273,0.52112436,1.1249828,-0.21376985
5254,2.4071424,-0.91799086,0.2394859,1.3860412
5255,-1.622667,1.3991439,0.285103,-1.423647
5256,0.12350142,-0.033243924,-1.0750737,-0.72606033
5257,0.041505456,-0.44043678,0.08129185,1.4019172
5258,-0.42500073,0.1493832,0.69230497,1.300218
5259,-0.24209177,0.6494992,-1.7939986,-0.35410565
5260,-2.068506,0.088918425,0.10811732,2.1063967
5261,0.026057404,0.25357366,0.53103226,-0.39132133
5262,-0.3682742,-0.24067658,0.08950305,0.3927862
5263,0.35582185,0.46686253,-0.24435563,1.677613
5264,-1.0186715,0.047179565,0.2926279,-0.75089586
5265,-2.1670754,-0.33220676,-0.82204336,-0.22430474
5266,-1.4973929,-0.417083,1.5562018,-1.3907965
5267,-0.6949008,0.6124574,0.4138645,-1.0994532
5268,-0.29823777,0.86847866,0.86254984,-0.1431373
5269,0.059047073,0.1477047,0.3260042,-1.3843637
5270,-0.9670028,0.35819006,-0.646611,-1.0452638
5271,-0.48330918,1.0250753,-1.0083013,-0.61821777
5272,0.31872457,-1.3171959,0.5512121,1.3432024
5273,-1.7817304,0.8986809,-1.760573,-0.2814636
5274,1.4205899,0.6890237,1.1488496,0.8479897
5275,1.3591783,-1.0773635,0.22190776,-0.86533684
5276,-0.19327775,-0.006956901,-1.4120476,3.0411758
5277,0.99538386,0.30908352,-0.5462376,-0.17821339
5278,1.2172916,-0.02862099,1.955223,0.64494497
5279,-0.64626616,0.653348,-1.1219183,0.1268144
5280,0.18604732,1.0635208,-0.47203186,-1.11179
5281,-2.243903,0.49034458,-0.77805036,1.031138
5282,-0.6283669,-0.94318557,-1.9512054,-0.19171394
5283,0.06413698,-0.47097906,-0.4022599,-0.23424585
5284,0.14897567,-0.98088783,1.8604634,-0.17144796
5285,-0.57491976,-1.3226032,0.110720806,-0.15738079
5286,0.20007317,-0.48439372,0.5791406,-0.46781978
5287,0.4538614,-1.6661792,-2.2457767,0.47854346
5288,-0.19448045,-0.24133073,1.1238756,1.7171553
5289,0.81079566,-0.600319,-1.6042445,-0.2749083
5290,0.88190633,-1.1199013,1.474983,0.0617423
5291,0.4810314,0.92880666,-0.5648481,0.49602458
5292,-0.51010233,0.06583014,0.34372762,0.9539447
5293,1.0451922,1.3876463,0.7730073,-0.94605124
5294,-1.0033786,0.1766234,-1.0260522,-1.0942115
5295,1.5696038,-1.3422664,0.16792622,0.27908885
5296,0.789472,-0.64262,-0.018558254,-1.4597993
5297,-1.7077296,1.1836364,0.17378663,-0.84672487
5298,-1.3519353,0.9144314,0.4890923,1.2375879
5299,-0.6187926,-1.1122358,1.0089096,0.45154923
5300,3.0186818,0.5241079,-0.67037183,-0.15219763
5301,-0.845628,-0.38869855,0.18374482,-0.7455497
5302,-0.46499422,-0.26750597,1.7032864,-0.49483702
5303,-0.13152388,-1.2658557,-0.7603672,0.30710024
5304,1.2232852,-0.18923187,-1.2047225,-0.9338146
5305,1.2814741,0.6202537,-0.118307605,-0.75712943
5306,0.6923738,0.07276598,1.1853944,0.036567606
5307,0.08812255,-1.7534354,0.5065736,0.08232412
5308,-0.14604884,0.9424219,-0.57761425,-0.50999194
5309,0.8321173,2.3417866,1.3359311,1.1005039
5310,-0.71261895,-0.28674698,1.5418539,0.49375522
5311,-0.5624164,0.77970815,-0.532182,0.15005596
5312,0.590694,0.01692147,0.036951143,1.6945878
5313,-0.34310076,-1.3161712,-0.042579025,-0.6657482
5314,1.3244214,-1.0115966,-1.8831382,0.6838799
5315,-1.2425649,-0.81101924,-1.4955794,0.59332436
5316,1.0470227,-0.9598153,0.09554098,-0.795973
5317,1.6933453,0.50772494,0.297731,-0.25356358
5318,0.08205785,-0.56644934,0.49476773,-0.6750442
5319,-0.7813604,1.5099467,1.0127045,0.77457577
5320,-0.43721727,-3.139951,1.2195363,0.04901047
5321,-0.50787157,0.10376544,-0.7861754,-0.36568522
5322,1.7347333,-1.1854736,0.64503765,1.735395
5323,-0.046163343,-0.3447882,0.47156748,-0.22181763
5324,0.86371785,0.44677567,-0.11746594,0.58129275
5325,0.81861186,1.1395415,-0.16929424,-0.8034128
5326,-0.13676946,1.5212387,-0.36463976,-0.30204758
5327,-0.662998,0.67474025,0.24336603,0.51754624
5328,-0.7974645,-0.6442052,1.0050727,-1.4028392
5329,0.24227263,-2.4645016,-0.39597696,1.3731086
5330,-1.2951286,-1.0403951,-1.6122262,0.71840346
5331,0.55283755,1.643468,1.3452747,0.64784646
5332,-0.7545847,-1.3697016,0.5170201,1.7979143
5333,0.15830415,0.6107984,1.0090773,-0.10769568
5334,0.66170365,-1.3415573,0.25306776,-0.58570504
5335,0.26249108,-0.9864193,1.5900875,-1.1283723
5336,-0.4280658,-2.1242743,2.3052266,-0.02715703
5337,0.13642858,0.44164598,-0.8372185,-0.2919638
5338,1.1370802,-1.3567271,-0.5505825,1.3526809
5339,1.3780007,-0.48103178,0.17844974,0.72759855
5340,-1.1368697,-1.2149227,-0.601235,-1.0768973
5341,0.27211326,0.035031594,-0.88081527,-0.45060578
5342,0.3124645,0.52481115,-0.18223764,-0.971926
5343,-0.38026989,-0.09546236,0.047167096,0.029430969
5344,0.3298558,-1.1065418,0.42320645,-1.3435115
5345,-0.42302135,0.70166713,1.6678947,-0.6797983
5346,0.6324073,-0.5609482,1.0551547,0.4680756
5347,0.8809551,0.7664931,1.1315856,0.3550955
5348,-0.2008094,-0.6608862,0.3210826,1.3838297
5349,-0.68142545,0.28404978,0.7480893,1.7220016
5350,-0.11209448,0.6275116,-1.0859991,1.2389135
5351,1.4217867,-0.33944163,-0.72060204,0.3831178
5352,0.5607071,-0.5864535,0.20797811,0.7188457
5353,0.11315372,-0.7377102,0.7228347,0.5106605
5354,-0.7666211,0.5375917,2.1288571,0.49235964
5355,0.829652,-0.45501286,0.3502343,-0.42017874
5356,0.78762805,-0.036395036,-0.028059267,0.13880008
5357,-0.9652018,0.3567181,-0.60978514,0.223536
5358,0.4384171,-0.26677546,0.7273377,0.14812085
5359,0.28598183,-0.82582146,1.399867,-1.0463524
5360,-0.8022167,0.22353381,-1.664996,-0.87740827
5361,-2.2819571,-0.19630173,-0.059666187,0.57780683
5362,0.8556013,1.4983608,-0.058235887,0.46919063
5363,-0.6801738,-0.26155922,0.6097931,-0.93348765
5364,0.7045448,-0.440671,1.545442,-0.863079
5365,-0.99007463,-1.6647737,-1.5116749,-0.61390555
5366,-1.8388406,-0.16119829,0.97366554,0.3634273
5367,0.7928837,0.050444733,0.58865845,-2.2073636
5368,-1.6232616,1.2679574,1.322935,-1.2102447
5369,-2.218195,-1.5000128,-0.6404884,-0.40969637
5370,-1.849068,0.40257552,-0.62104225,0.5393427
5371,0.9176134,-1.3355991,1.8828892,-1.0430698
5372,-0.201687,0.27107617,1.0644509,0.24806698
5373,-0.039056286,-0.73593533,-0.6325021,0.47798645
5374,-0.55166465,1.2378783,-0.28741163,-0.7986014
5375,0.62481844,-0.37377232,-0.9971681,-0.8446459
5376,-1.7307614,0.17259651,-1.0962209,-0.6281353
5377,1.214814,0.8933743,1.4762179,0.18080094
5378,0.32844785,1.3695356,0.3996726,0.65979844
5379,0.6701533,1.2883593,2.1049087,1.1768624
5380,0.5527145,-1.1125563,0.2835758,-0.36144263
5381,-1.3708411,-1.7161157,1.8322327,1.5170267
5382,-1.1289474,-0.11371232,1.1711609,-1.2145643
5383,0.9685548,-2.8503594,0.55027956,0.637514
5384,1.0302796,1.0059228,0.5823806,0.27241555
5385,1.3829073,1.906311,-0.49729586,-0.23752251
5386,-1.1068269,-1.4063785,0.42986062,0.52363896
5387,-0.3023966,0.1460514,-0.95849293,-0.5051601
5388,-1.1296333,0.19993782,-0.29286432,0.6959274
5389,0.2168054,-0.40098464,0.78087014,-0.6143709
5390,0.36713016,0.43934396,-0.63319534,0.7276992
5391,-0.53840005,-0.6280849,-0.47940457,0.8375571
5392,0.054430615,-0.41135782,0.39255697,-1.6542385
5393,0.29338166,0.78249615,-0.456489,-0.45778757
5394,0.23264538,-0.040695574,1.1147281,0.2309084
5395,-1.3038026,1.5001621,-0.29500932,-0.71266305
5396,1.2714957,0.4661468,0.015085486,-1.510197
5397,-0.22677182,-0.78126013,-0.49522457,0.118351385
5398,-0.14230444,-1.4454447,1.1057559,0.22265036
5399,-1.1937838,-1.5084631,-1.3239782,-0.4167234
5400,0.52117664,-1.7015507,-0.97405005,1.4603424
5401,0.86800784,1.1492316,-0.059781518,-0.11846091
5402,0.58117336,-0.45180964,1.2268045,2.103589
5403,-1.0201714,0.81694627,-0.4389956,-0.028906176
5404,1.1423963,0.42689526,0.71545666,-0.28430876
5405,-1.6684601,-1.7474177,-0.8780888,-0.65775347
5406,-0.054674406,1.0499641,-0.9747881,-0.37735927
5407,-1.9269878,-0.39475453,0.6718953,0.50064415
5408,0.25629067,-0.59790987,-2.0184367,0.98207515
5409,2.230126,0.9218229,2.2255452,0.009006699
5410,-2.9324806,-0.2880613,0.32802075,-2.1143613
5411,-0.50049657,-1.720992,-0.3757783,-0.27325687
5412,-0.1812988,1.4721508,0.9339512,-0.0038572461
5413,0.29210073,0.6674884,-0.9875123,0.09178304
5414,0.8708544,0.33417258,1.4239928,1.5249146
5415,0.46988955,0.68193066,0.78114915,1.2557191
5416,1.1115249,0.18189594,1.1816785,-1.0291599
5417,-0.49686113,-0.36724526,-0.9508421,-1.620554
5418,0.38303283,-0.16807343,-0.7883117,1.2169784
5419,-1.7033718,1.9803914,-2.0509233,-0.48705706
5420,0.57972485,0.18671618,0.36170605,0.5924432
5421,-0.050295845,-2.65169,-1.2489196,1.4033816
5422,0.32175028,-1.1840603,1.4321915,-0.14736265
5423,-0.81685394,0.2790374,0.72370875,0.16914938
5424,0.89401925,-1.1412059,-0.45693457,0.20235416
5425,-0.081515774,0.7660588,0.043800347,0.07274322
5426,-1.9522833,0.851077,0.79494953,1.0418764
5427,-0.026907474,-1.4348488,0.74860454,2.0318198
5428,0.10198322,1.3867362,0.05009384,1.847053
5429,-0.16308269,-0.4231115,0.9717724,0.22774868
5430,-0.96888304,0.22471155,0.37741452,0.092701465
